"PRJNA252803__1","PRJNA252803__2","PRJNA529794__1","PRJNA529794__2","PRJNA252803_fc","PRJNA529794_fc","group_num"
14.76625,18.3025,0.883809523809524,1.54569444444444,1.24,1.75,"group_706"
16.165,21.5175,2.58,1.53625,1.33,-1.68,"group_7060"
46.465,47.3225,12.8035714285714,13.745,1.02,1.07,"group_7061"
9.6975,11.59,0,1.46708333333333,1.2,Inf,"group_7062"
32.1375,31.6575,2.09785714285714,3.09041666666667,-1.02,1.47,"group_7063"
24.6475,27.205,8.10714285714286,15.0379166666667,1.1,1.85,"group_7064"
22.87625,24.69625,0.5275,2.62916666666667,1.08,4.98,"group_7065"
8.775,9.395,0.693214285714286,1.421875,1.07,2.05,"group_7067"
32.72,37.795,13.8514285714286,12.0458333333333,1.16,-1.15,"group_7068"
11.4975,10.09,0.005,1.16083333333333,-1.14,232.17,"group_7069"
7.945,10.86,0.0742857142857143,0.455,1.37,6.12,"group_707"
25.8825,26.16,1.45285714285714,4.98166666666667,1.01,3.43,"group_7070"
8.71375,10.115,0.0946428571428571,1.048125,1.16,11.07,"group_7071"
32.4825,30.1675,4.30928571428571,3.71708333333333,-1.08,-1.16,"group_7072"
13.3725,12.6025,0.217857142857143,0.269583333333333,-1.06,1.24,"group_7073"
21.285,20.985,8.27214285714286,4.55791666666667,-1.01,-1.81,"group_7074"
14.72,13.4025,0.770714285714286,1.9075,-1.1,2.47,"group_7075"
66.885,83.705,0.035,0.147083333333333,1.25,4.2,"group_7076"
17.635,17.9125,12.0742857142857,13.6970833333333,1.02,1.13,"group_7077"
668.4275,580.1025,122.936071428571,289.346875,-1.15,2.35,"group_7078"
12.545,15.1875,1.64285714285714,0.684166666666667,1.21,-2.4,"group_7079"
12.1925,11.0325,0.481071428571429,1.51229166666667,-1.11,3.14,"group_7080"
65.83,72.0975,24.1042857142857,17.86625,1.1,-1.35,"group_7081"
18.9925,23.435,18.9564285714286,14.7483333333333,1.23,-1.29,"group_7082"
52.7025,53.1575,17.4271428571429,21.0583333333333,1.01,1.21,"group_7083"
8.9725,10.6675,0.198928571428571,0.605625,1.19,3.04,"group_7084"
21.3525,19.495,4.45857142857143,4.75583333333333,-1.1,1.07,"group_7085"
14.4375,14.5725,1.12857142857143,0.899791666666667,1.01,-1.25,"group_7086"
36.0325,48,8.27214285714286,9.33958333333333,1.33,1.13,"group_7087"
6.3725,10.23,1.44,2.12583333333333,1.61,1.48,"group_7088"
10.1925,8.065,1.22,0.61625,-1.26,-1.98,"group_7089"
19.6275,16.5375,0.866428571428571,1.70291666666667,-1.19,1.97,"group_7090"
19.32,22.045,7.19642857142857,5.73708333333333,1.14,-1.25,"group_7091"
80.8475,85.4675,4.23285714285714,5.09458333333333,1.06,1.2,"group_7092"
19.9175,16.9775,1.06857142857143,2.71125,-1.17,2.54,"group_7093"
31.695,36.48,3.01714285714286,4.81291666666667,1.15,1.6,"group_7094"
23.6275,20.1225,1.93928571428571,2.87541666666667,-1.17,1.48,"group_7096"
29.1825,22.16,5.88785714285714,4.58375,-1.32,-1.28,"group_7097"
16.3325,10.5725,1.72142857142857,0.276041666666667,-1.54,-6.24,"group_7098"
16.2875,18.325,1.855,2.023125,1.13,1.09,"group_7099"
12.6566666666667,17.5133333333333,0.263452380952381,0.317708333333333,1.38,1.21,"group_71"
19.175,18.69,3.13285714285714,3.88770833333333,-1.03,1.24,"group_7101"
15.2975,21.9525,0.692142857142857,6.60916666666667,1.44,9.55,"group_7102"
10.955,17.9,0.651904761904762,1.17513888888889,1.63,1.8,"group_7103"
40.035,52.275,26.6871428571429,30.1470833333333,1.31,1.13,"group_7104"
7.9175,12.6075,0.794285714285714,1.23875,1.59,1.56,"group_7105"
16.605,21.44,2.2,1.11291666666667,1.29,-1.98,"group_7106"
12.9475,15.73,1.59428571428571,1.8525,1.21,1.16,"group_7107"
8.85,5.965,0.287857142857143,0.472083333333333,-1.48,1.64,"group_7108"
15.175,17.3175,2.94714285714286,3.98125,1.14,1.35,"group_7109"
9.185,6.9,0.0285714285714286,1.46833333333333,-1.33,51.39,"group_7110"
32.2225,28.7475,1.80821428571429,2.40125,-1.12,1.33,"group_7111"
12.9875,9.5425,4.03714285714286,2.64416666666667,-1.36,-1.53,"group_7112"
8.99,15.2125,0.0907142857142857,0.712916666666667,1.69,7.86,"group_7113"
7.6425,13.61125,1.72285714285714,2.85708333333333,1.78,1.66,"group_7114"
7.665,7.71,2.65428571428571,2.35208333333333,1.01,-1.13,"group_7115"
64.435,59.4825,13.1928571428571,12.2808333333333,-1.08,-1.07,"group_7116"
25.225,27.185,4.95714285714286,7.17958333333333,1.08,1.45,"group_7117"
7.7375,11.3975,0.188571428571429,0.99625,1.47,5.28,"group_7118"
120.19,115.23,15.0114285714286,16.17625,-1.04,1.08,"group_7119"
21.4275,21.3775,1.49214285714286,3.05,-1,2.04,"group_7120"
8.5525,13.0275,3.48214285714286,4.86125,1.52,1.4,"group_7121"
532.43,540.5575,10.3757142857143,15.9766666666667,1.02,1.54,"group_7122"
36.5275,36.53,0.466428571428571,2.00166666666667,1,4.29,"group_7123"
77.4025,77.095,9.75285714285714,14.9645833333333,-1,1.53,"group_7124"
24.0975,22.7625,1.49285714285714,3.83875,-1.06,2.57,"group_7125"
13.7825,17.435,5.70357142857143,3.39416666666667,1.27,-1.68,"group_7126"
20.8475,27.36,0.869642857142857,0.981458333333333,1.31,1.13,"group_7127"
15.1225,14.2125,1.23285714285714,1.01604166666667,-1.06,-1.21,"group_7128"
77.93,97.725,0.726071428571429,1.62166666666667,1.25,2.23,"group_7129"
22.1625,21.555,3.15428571428571,3.24041666666667,-1.03,1.03,"group_7130"
24.83,26.165,1.1725,1.25895833333333,1.05,1.07,"group_7131"
37.925,37.935,7.81857142857143,8.46083333333333,1,1.08,"group_7132"
12.32,11.5725,2.83571428571429,1.75875,-1.06,-1.61,"group_7133"
89.8825,76.8275,5.27571428571429,6.8475,-1.17,1.3,"group_7134"
24.6775,24.3,1.50214285714286,4.43208333333333,-1.02,2.95,"group_7135"
12.5725,13.3975,0.690357142857143,0.46625,1.07,-1.48,"group_7136"
21.8325,22.7125,1.90857142857143,2.21041666666667,1.04,1.16,"group_7137"
41.1275,40.22,5.74285714285714,5.32458333333333,-1.02,-1.08,"group_7138"
14.6875,20.745,2.62571428571429,5.42916666666667,1.41,2.07,"group_7139"
436.2725,417.885,1.42642857142857,1.04083333333333,-1.04,-1.37,"group_7140"
24.67,31.5225,6.78928571428571,13.1658333333333,1.28,1.94,"group_7141"
23.7325,21.7475,3.15428571428571,11.5925,-1.09,3.68,"group_7142"
16.615,15.9225,2.06857142857143,4.11,-1.04,1.99,"group_7143"
42.16,46.0825,3.57428571428571,5.83791666666667,1.09,1.63,"group_7144"
95.1375,133.03,15.9121428571429,20.4125,1.4,1.28,"group_7145"
35.6575,38.0875,7.56642857142857,4.99583333333333,1.07,-1.51,"group_7146"
15.4175,19.565,0.681428571428571,1.21708333333333,1.27,1.79,"group_7147"
30.885,30.365,2.19642857142857,1.23041666666667,-1.02,-1.79,"group_7148"
23.175,28.0825,2.49714285714286,4.00416666666667,1.21,1.6,"group_7149"
23.8875,24.1925,0.717142857142857,0,1.01,-Inf,"group_7150"
24.0075,23.9775,0.478571428571429,1.25354166666667,-1,2.62,"group_7151"
312.865,275.3975,90.4178571428571,62.9183333333333,-1.14,-1.44,"group_7152"
13.5325,12.02,0.00142857142857143,0.2625,-1.13,183.75,"group_7153"
92.4475,96.4375,12.9057142857143,8.31395833333333,1.04,-1.55,"group_7154"
10.68,13.805,1.335,2.61791666666667,1.29,1.96,"group_7155"
13.075,20.8125,1.21428571428571,2.08625,1.59,1.72,"group_7156"
88.51,91.765,1.71142857142857,4.98625,1.04,2.91,"group_7158"
35.76,32.9875,6.32607142857143,5.93125,-1.08,-1.07,"group_7159"
18.4675,18.0875,0.157857142857143,0.854583333333333,-1.02,5.41,"group_7160"
10.45,13.02,2.92857142857143,2.5625,1.25,-1.14,"group_7161"
15.4275,21.545,3.03357142857143,8.84666666666667,1.4,2.92,"group_7162"
48.5675,41.84,4.56357142857143,7.49916666666667,-1.16,1.64,"group_7163"
31.87,28.5575,1.76,5.9325,-1.12,3.37,"group_7165"
12.5025,11.385,0.0571428571428571,0.66,-1.1,11.55,"group_7166"
395.8675,345.0875,187.942857142857,105.065833333333,-1.15,-1.79,"group_7168"
21.585,26.565,6.16071428571429,8.29625,1.23,1.35,"group_7169"
58.03,49.875,9.31142857142857,7.84083333333333,-1.16,-1.19,"group_7170"
12.07,14.74,4.91571428571429,5.79833333333333,1.22,1.18,"group_7171"
39.4925,46.7425,1.99285714285714,4.27041666666667,1.18,2.14,"group_7172"
18.8375,22.07,3.81,6.62458333333333,1.17,1.74,"group_7173"
48.5925,62.6875,11.195,16.0854166666667,1.29,1.44,"group_7174"
6.2325,13.185,0.0492857142857143,0.804583333333333,2.12,16.32,"group_7175"
101.6275,105.425,20.6835714285714,28.2583333333333,1.04,1.37,"group_7177"
22.275,24.8125,2.26928571428571,3.80416666666667,1.11,1.68,"group_7178"
40.81,43.02,1.41892857142857,3.1675,1.05,2.23,"group_7179"
91.3575,83.965,4.24214285714286,5.80375,-1.09,1.37,"group_718"
45.865,48.0325,22.8828571428571,21.645,1.05,-1.06,"group_7181"
14.9075,13.3675,2.23714285714286,3.18083333333333,-1.12,1.42,"group_7183"
8.1375,9.65,0.428571428571429,1.92666666666667,1.19,4.5,"group_7184"
9.31,9.5825,0.172857142857143,2.47375,1.03,14.31,"group_7185"
7.6175,6.2025,0.485357142857143,0.384791666666667,-1.23,-1.26,"group_7186"
14.9175,11.88,0.612857142857143,3.78666666666667,-1.26,6.18,"group_7187"
14.9175,11.88,0.612857142857143,3.78666666666667,-1.26,6.18,"group_7188"
42.82,42.0775,7.97428571428571,20.3416666666667,-1.02,2.55,"group_7189"
12.305,15.15875,6.51928571428571,5.90291666666667,1.23,-1.1,"group_719"
24.1125,27.4,9.15785714285714,17.71375,1.14,1.93,"group_7190"
77.4925,91.465,60.1457142857143,48.1391666666667,1.18,-1.25,"group_7191"
11.49,18.9025,1.54678571428571,1.06083333333333,1.65,-1.46,"group_7192"
10.9125,11.0325,1.205,4.56625,1.01,3.79,"group_7193"
13.9675,15.545,11.5485714285714,22.1104166666667,1.11,1.91,"group_7195"
10.135,14.0375,2.24785714285714,4.42833333333333,1.39,1.97,"group_7197"
8.0625,9.68,1.795,1.67583333333333,1.2,-1.07,"group_7198"
9.8875,10.3675,0.611428571428571,0.8825,1.05,1.44,"group_7199"
21.156875,23.909375,3.10051020408163,6.11172619047619,1.13,1.97,"group_72"
57.7241666666667,66.9366666666667,4.52625,4.48770833333333,1.16,-1.01,"group_720"
68.4575,79.8325,28.2414285714286,23.1904166666667,1.17,-1.22,"group_7200"
36.075,34.39,6.775,8.66,-1.05,1.28,"group_7201"
42.5625,39.7925,12.025,15.2845833333333,-1.07,1.27,"group_7202"
50.415,56.0525,0.907142857142857,1.92458333333333,1.11,2.12,"group_7203"
69.0925,50.56,4.47071428571429,8.60375,-1.37,1.92,"group_7204"
17.32,25.2425,4.88785714285714,5.08854166666667,1.46,1.04,"group_7205"
15.195,14.8925,8.18285714285714,7.0425,-1.02,-1.16,"group_721"
18.24,24.525,2.57928571428571,3.35666666666667,1.34,1.3,"group_722"
21.56875,26.851875,0.618333333333333,2.02805555555556,1.24,3.28,"group_723"
13.8675,14.8483333333333,3.09142857142857,5.65291666666667,1.07,1.83,"group_724"
28.9475,30.5075,2.87857142857143,8.76208333333333,1.05,3.04,"group_725"
8.705625,8.640625,0.382857142857143,0.737583333333333,-1.01,1.93,"group_726"
8.4,14.3425,9.65,10.2175,1.71,1.06,"group_727"
11.01,14.21375,0.646666666666667,1.67305555555556,1.29,2.59,"group_728"
21.32,23.955,0.271785714285714,1.2503125,1.12,4.6,"group_729"
20.9815,24.407,3.23535714285714,4.67902777777778,1.16,1.45,"group_73"
23.665,35.225,0.426190476190476,0.822361111111111,1.49,1.93,"group_730"
49.3208333333333,53.4391666666667,6.82785714285714,8.96652777777778,1.08,1.31,"group_731"
36.9091666666667,38.1733333333333,3.80309523809524,3.63861111111111,1.03,-1.05,"group_732"
17.14125,19.78625,9.12535714285714,13.73625,1.15,1.51,"group_733"
10.12125,11.86875,2.86357142857143,4.98166666666667,1.17,1.74,"group_734"
8.02125,8.81375,1.53142857142857,4.25666666666667,1.1,2.78,"group_735"
63.2625,64.1075,0.803214285714286,2.43166666666667,1.01,3.03,"group_736"
19.20625,21.06125,5.35214285714286,9.72666666666667,1.1,1.82,"group_737"
14.92375,20.5725,1.76678571428571,3.32177083333333,1.38,1.88,"group_738"
229.0275,211.96,32.23,30.8558333333333,-1.08,-1.04,"group_739"
13.2625,16.96375,0.311785714285714,1.32930555555556,1.28,4.26,"group_74"
13.58125,14.61125,0.6275,0.638541666666667,1.08,1.02,"group_740"
27.01875,28.38625,4.18785714285714,4.391875,1.05,1.05,"group_742"
9.995,17.87625,2.57404761904762,2.79708333333333,1.79,1.09,"group_743"
46.125,48.165,14.9442857142857,18.12125,1.04,1.21,"group_744"
9.24,14.0125,0.112857142857143,0.287083333333333,1.52,2.54,"group_745"
9.875,10.1375,0,0.421805555555556,1.03,Inf,"group_746"
7.9925,3.8725,0.26327380952381,1.18055555555556,-2.06,4.48,"group_75"
9.96666666666667,12.2425,2.70166666666667,3.58166666666667,1.23,1.33,"group_768"
16.0425,21.0225,7.18333333333333,8.42680555555556,1.31,1.17,"group_769"
11.7341666666667,11.81,0.141696428571429,0.869427083333333,1.01,6.14,"group_77"
16.43875,23.01375,6.68571428571429,12.02625,1.4,1.8,"group_770"
15.5425,17.7675,1.68547619047619,0.682638888888889,1.14,-2.47,"group_771"
23.55,31.1775,3.86357142857143,5.34,1.32,1.38,"group_772"
12.3475,14.665,0.985,2.15808333333333,1.19,2.19,"group_773"
21.4825,25.972,5.12642857142857,11.108125,1.21,2.17,"group_774"
10.7408333333333,16.5191666666667,6.79107142857143,7.53395833333333,1.54,1.11,"group_775"
17.8083333333333,17.5316666666667,0.494285714285714,2.46033333333333,-1.02,4.98,"group_776"
10.3175,17.565,0.949285714285714,1.59208333333333,1.7,1.68,"group_777"
10.63875,13.33875,4.19214285714286,15.3458333333333,1.25,3.66,"group_778"
13.01,13.569375,3.53464285714286,7.7475,1.04,2.19,"group_779"
10.35375,11.2,1.50757142857143,2.22825,1.08,1.48,"group_780"
14.4,15.83625,4.01785714285714,5.39458333333333,1.1,1.34,"group_781"
13.58,19.31,1.05380952380952,1.99861111111111,1.42,1.9,"group_782"
6.0675,7.6425,1.80157142857143,3.3635,1.26,1.87,"group_783"
99.9625,99.2875,19.7585714285714,16.5120833333333,-1.01,-1.2,"group_784"
25.926875,26.735625,0.42547619047619,0.9875,1.03,2.32,"group_785"
54.425,59.2525,20.9603571428571,19.6089583333333,1.09,-1.07,"group_786"
13.5358333333333,13.62,1.2725,1.53708333333333,1.01,1.21,"group_787"
11.31,15.6375,3.59142857142857,6.08986111111111,1.38,1.7,"group_788"
10.1508333333333,10.4125,0.707857142857143,1.66833333333333,1.03,2.36,"group_789"
41.6833333333333,43.9616666666667,1.26619047619048,2.33486111111111,1.05,1.84,"group_79"
211.666875,237.93125,28.8904285714286,41.6231666666667,1.12,1.44,"group_790"
21.775,24.26,0.936428571428571,2.33833333333333,1.11,2.5,"group_791"
127.64,128.8875,14.4264285714286,13.7823611111111,1.01,-1.05,"group_793"
59.7125,60.3325,22.8503571428571,31.385625,1.01,1.37,"group_794"
14.45,15.51625,0.932571428571429,0.786916666666667,1.07,-1.19,"group_795"
21.1,22.825,6.96857142857143,12.05625,1.08,1.73,"group_796"
15.2375,19.74625,0.986785714285714,0.971875,1.3,-1.02,"group_797"
8.0875,10.4575,2.23214285714286,3.85125,1.29,1.73,"group_798"
84.215,88.795,3.70357142857143,3.75333333333333,1.05,1.01,"group_7989"
6.66,7.3625,0.940714285714286,1.86916666666667,1.11,1.99,"group_799"
23.2925,22.1725,0.771785714285714,1.46208333333333,-1.05,1.89,"group_7990"
15.55,13.425,0.0546428571428571,1.1675,-1.16,21.37,"group_7991"
56.04,51.355,2.26357142857143,4.87125,-1.09,2.15,"group_7992"
26.3825,29.23,12.0542857142857,7.1025,1.11,-1.7,"group_7993"
77.4225,94.4575,12.8235714285714,31.1504166666667,1.22,2.43,"group_7994"
14.8825,12.4,10.4828571428571,7.375,-1.2,-1.42,"group_7995"
454.93,416.5175,31.4942857142857,23.7020833333333,-1.09,-1.33,"group_7996"
106.63,84.015,0.503928571428571,0.747916666666667,-1.27,1.48,"group_7997"
12.9675,17.5825,0.203571428571429,1.23,1.36,6.04,"group_7998"
10.115,9.87,1.165,0.768333333333333,-1.02,-1.52,"group_7999"
10.3425,13.14,1.86895238095238,4.40288888888889,1.27,2.36,"group_8"
13.39875,16.46125,1.68047619047619,2.32305555555556,1.23,1.38,"group_800"
23.0725,14.95125,0.005,0.628333333333333,-1.54,125.67,"group_8000"
91.67,99.0075,3.56142857142857,6.18375,1.08,1.74,"group_8001"
33.66,40.5475,1.82357142857143,2.08791666666667,1.2,1.14,"group_8002"
10.23,14.3625,4.21142857142857,6.31,1.4,1.5,"group_8003"
14.6375,14.975,4.39857142857143,3.97583333333333,1.02,-1.11,"group_8004"
11.495,13.115,1.98214285714286,1.6525,1.14,-1.2,"group_8005"
29.6425,44.415,3.80214285714286,9.74375,1.5,2.56,"group_8006"
123.0125,146.765,2.67857142857143,3.16166666666667,1.19,1.18,"group_8007"
40.6025,43.2975,2.48642857142857,3.17729166666667,1.07,1.28,"group_8008"
328.1575,310.11,40.3453571428571,45.2822916666667,-1.06,1.12,"group_8009"
21.24,21.99625,5.345,9.39708333333333,1.04,1.76,"group_801"
34.59,33.7575,9.53285714285714,7.45541666666667,-1.02,-1.28,"group_8010"
54.3475,48.435,7.905,4.87333333333333,-1.12,-1.62,"group_8012"
11.795,17.4425,1.93142857142857,3.05,1.48,1.58,"group_8013"
59.645,61.31,1.48071428571429,4.81416666666667,1.03,3.25,"group_8015"
68.44,76.145,3.52714285714286,6.93541666666667,1.11,1.97,"group_8016"
21.34,21.4775,2.09142857142857,4.32083333333333,1.01,2.07,"group_8017"
102.93,101.16,10.0142857142857,16.78,-1.02,1.68,"group_8018"
17.87,20.4625,0.67,1.025625,1.15,1.53,"group_8019"
49.46875,52.85875,4.63714285714286,8.29104166666667,1.07,1.79,"group_802"
15.0375,20.165,1.12571428571429,4.50708333333333,1.34,4,"group_8020"
55.1325,58.83,12.51,19.8720833333333,1.07,1.59,"group_8021"
16.6075,14.07,2.86357142857143,1.93708333333333,-1.18,-1.48,"group_8022"
22.2875,25.9775,9.52714285714286,9.54583333333333,1.17,1,"group_8023"
15.1025,15.1875,0.452142857142857,1.96958333333333,1.01,4.36,"group_8024"
15.1625,17.4575,2.03785714285714,1.01458333333333,1.15,-2.01,"group_8025"
15.395,14.5025,1.67928571428571,1.78,-1.06,1.06,"group_8028"
27.525,27.1575,2.67571428571429,4.04458333333333,-1.01,1.51,"group_8029"
28.0225,26.26,0.913571428571429,0.903541666666667,-1.07,-1.01,"group_803"
27.2,25.04,3.82928571428571,3.43958333333333,-1.09,-1.11,"group_8030"
10.45,9.7025,2.01571428571429,3.54375,-1.08,1.76,"group_8031"
245.31,255.475,26.3828571428571,44.7241666666667,1.04,1.7,"group_8032"
7.5975,13.785,1.54178571428571,0.305833333333333,1.81,-5.04,"group_8033"
101.805,105.745,24.5778571428571,21.9716666666667,1.04,-1.12,"group_8034"
53.30875,59.1225,8.91107142857143,9.38104166666667,1.11,1.05,"group_8035"
227.08,227.1625,50.0935714285714,45.1825,1,-1.11,"group_8036"
94.61,92.3875,5.14,6.28416666666667,-1.02,1.22,"group_8037"
15.685,9.0175,0.14,1.69708333333333,-1.74,12.12,"group_8038"
10.83,10.515,0.380357142857143,0.874583333333333,-1.03,2.3,"group_8039"
17.6225,20.86,5.26785714285714,10.145,1.18,1.93,"group_804"
35.7175,29.5875,5.81,9.20708333333333,-1.21,1.58,"group_8040"
10.24625,11.7575,2.15,2.19583333333333,1.15,1.02,"group_8041"
50.0575,48.345,3.22,5.65625,-1.04,1.76,"group_8042"
9.43375,12.88875,0.0685714285714286,0.255,1.37,3.72,"group_8043"
24.1125,21.84,5.26285714285714,6.65958333333333,-1.1,1.27,"group_8044"
17.60875,18.82125,0.317857142857143,1.01666666666667,1.07,3.2,"group_8045"
53.775,57.8525,25.4485714285714,41.0558333333333,1.08,1.61,"group_8046"
461.23,415.56,77.4007142857143,89.1825,-1.11,1.15,"group_8047"
37.2025,39.5975,6.78785714285714,6.04166666666667,1.06,-1.12,"group_8048"
6.8925,3.9125,1.40357142857143,1.16625,-1.76,-1.2,"group_8049"
13.62,16.9925,3.01321428571429,5.41020833333333,1.25,1.8,"group_805"
463.44,407.1325,128.413571428571,109.502916666667,-1.14,-1.17,"group_8050"
48.21,41.725,15.6035714285714,16.51875,-1.16,1.06,"group_8051"
91.3875,88.8175,5.85642857142857,17.0679166666667,-1.03,2.91,"group_8052"
6.7925,12.2325,1.20857142857143,4.17104166666667,1.8,3.45,"group_8053"
14.235,13.91,0.0107142857142857,0.598333333333333,-1.02,55.84,"group_8054"
24.8975,28.6875,10.9771428571429,11.57,1.15,1.05,"group_8055"
36.58,37.2875,6.19285714285714,6.30625,1.02,1.02,"group_8056"
52.755,48.5025,7.35857142857143,15.08,-1.09,2.05,"group_8057"
34.245,35.0525,3.15642857142857,6.06625,1.02,1.92,"group_8059"
20.9675,24.8075,1.84,3.63354166666667,1.18,1.97,"group_806"
26.8025,24.4675,4.32928571428571,5.21208333333333,-1.1,1.2,"group_8060"
100.885,90.8825,15.4421428571429,13.4079166666667,-1.11,-1.15,"group_8061"
21.6475,23.6425,1.77452380952381,2.3675,1.09,1.33,"group_8062"
505.905,422.6375,76.695,51.1616666666667,-1.2,-1.5,"group_8063"
44.8525,42.3025,2.99,3.39708333333333,-1.06,1.14,"group_8064"
17.86,19.505,1.93,5.02708333333333,1.09,2.6,"group_8065"
8.38,8.5925,0.676785714285714,2.12375,1.03,3.14,"group_8066"
10.9775,13.05,4.66642857142857,7.42666666666667,1.19,1.59,"group_8067"
20.075,24.545,1.71285714285714,1.21666666666667,1.22,-1.41,"group_8068"
36.4775,35.5925,5.04642857142857,15.0095833333333,-1.02,2.97,"group_8069"
20.06,22.84,1.99642857142857,3.44729166666667,1.14,1.73,"group_807"
23.9925,20.025,5.26,8.06291666666667,-1.2,1.53,"group_8070"
30.58,29.7575,10.1135714285714,11.0158333333333,-1.03,1.09,"group_8071"
45.7425,52.7625,0.80875,0.155416666666667,1.15,-5.2,"group_8073"
68.205,69.4225,16.795,24.3016666666667,1.02,1.45,"group_8074"
9.05,9.3175,0.01,1.28375,1.03,128.38,"group_8075"
6.125,4.915,0.00142857142857143,0.6525,-1.25,456.75,"group_8076"
17.27,15.6425,0.785714285714286,1.88708333333333,-1.1,2.4,"group_8077"
18.4375,18.0275,0.0492857142857143,1.10708333333333,-1.02,22.46,"group_8078"
55.185,59.9975,2.45214285714286,6.13375,1.09,2.5,"group_8079"
18.5675,19.84,3.33928571428571,5.24208333333333,1.07,1.57,"group_808"
9.635,13.9075,0.678571428571429,0.35875,1.44,-1.89,"group_8080"
21.0075,19.9825,4.58,3.92875,-1.05,-1.17,"group_8081"
9.6375,12.115,2.05142857142857,7.68020833333333,1.26,3.74,"group_8083"
8.0675,5.25,2.44428571428571,3.28291666666667,-1.54,1.34,"group_8084"
7.15,7.235,2.69214285714286,3.87708333333333,1.01,1.44,"group_8085"
21.5675,31.56,0.015,0.595416666666667,1.46,39.69,"group_8086"
14.02625,16.8875,1.03892857142857,2.20375,1.2,2.12,"group_8087"
18.31,18.125,1.15714285714286,2.72583333333333,-1.01,2.36,"group_8088"
17.0625,16.9875,0.158571428571429,0.531458333333333,-1,3.35,"group_8089"
7.115,7.335,0.185714285714286,0.253194444444444,1.03,1.36,"group_809"
18.0675,19.945,1.78857142857143,2.27375,1.1,1.27,"group_8090"
15.33375,18.56375,0.225714285714286,1.59333333333333,1.21,7.06,"group_8091"
9.8825,8.915,1.905,0.788333333333333,-1.11,-2.42,"group_8092"
12.0175,13.5975,1.10928571428571,1.76208333333333,1.13,1.59,"group_8093"
9.855,8.7075,1.445,2.25666666666667,-1.13,1.56,"group_8094"
40.35125,45.32875,17.2771428571429,20.6991666666667,1.12,1.2,"group_8095"
349.4325,156.925,121.270714285714,68.605,-2.23,-1.77,"group_8096"
10.545,10.3675,1.12642857142857,1.04666666666667,-1.02,-1.08,"group_8098"
87.235,100.2975,1.29071428571429,3.31166666666667,1.15,2.57,"group_8099"
13.94625,17.70375,1.14651785714286,4.02833333333333,1.27,3.51,"group_81"
29.515,30.355,4.18428571428571,6.961875,1.03,1.66,"group_810"
256.725,210.29,12.5742857142857,15.9191666666667,-1.22,1.27,"group_8100"
73.1475,74.6225,1.35607142857143,2.40604166666667,1.02,1.77,"group_8101"
26.675,28.39,7.51214285714286,7.00083333333333,1.06,-1.07,"group_8102"
139.405,137.1525,47.2078571428571,62.9158333333333,-1.02,1.33,"group_8103"
406.18,397.6625,0.00107142857142857,0.557291666666667,-1.02,520.14,"group_8105"
123.905,134.55,7.31428571428571,10.8145833333333,1.09,1.48,"group_8106"
32.59,35.53,1.53321428571429,1.65833333333333,1.09,1.08,"group_8107"
548.78,458.8975,44.9564285714286,52.7179166666667,-1.2,1.17,"group_8108"
10.185,12.4475,1.00642857142857,2.13541666666667,1.22,2.12,"group_8109"
12.2175,12.37,5.34071428571429,7.56333333333333,1.01,1.42,"group_811"
68.8625,85.7275,3.01071428571429,4.33416666666667,1.24,1.44,"group_8110"
12.12,17.12625,2.54035714285714,6.44958333333333,1.41,2.54,"group_8111"
87.63,120.97,4.59214285714286,4.44458333333333,1.38,-1.03,"group_8112"
15.37,17.9775,4.72392857142857,14.6614583333333,1.17,3.1,"group_8113"
64.4925,70,15.91,16.335,1.09,1.03,"group_8114"
12.48,19.355,0.124285714285714,0.974861111111111,1.55,7.84,"group_8115"
20.155,14.1225,1.35857142857143,1.50291666666667,-1.43,1.11,"group_8116"
20.2925,20.18,11.145,12.8054166666667,-1.01,1.15,"group_8117"
203.3825,230.295,13.4057142857143,18.1020833333333,1.13,1.35,"group_8118"
6.7875,12.4825,2.14642857142857,0.767916666666667,1.84,-2.8,"group_8119"
21.5675,18.9,4.08285714285714,3.48333333333333,-1.14,-1.17,"group_8120"
12.18,14.5275,1.24,3.43166666666667,1.19,2.77,"group_8121"
9.2575,9.515,4.395,2.055,1.03,-2.14,"group_8122"
29.0325,29.6525,1.94142857142857,0.750625,1.02,-2.59,"group_8123"
89.8475,87.5725,17.2357142857143,29.7216666666667,-1.03,1.72,"group_8124"
23.4025,27.07,2.27642857142857,8.1175,1.16,3.57,"group_8125"
45.7675,37.075,13.1642857142857,9.98541666666667,-1.23,-1.32,"group_8126"
11.9025,14.175,4.00214285714286,7.675,1.19,1.92,"group_8127"
20.84,22.69,1.18,2.710625,1.09,2.3,"group_8128"
16.505,19.005,6.59071428571429,2.98208333333333,1.15,-2.21,"group_8129"
85.9375,87.9625,18.8414285714286,25.3645833333333,1.02,1.35,"group_8130"
97.28,74.15,7.00857142857143,3.33708333333333,-1.31,-2.1,"group_8131"
22.2675,23.1075,2.14071428571429,5.16416666666667,1.04,2.41,"group_8132"
13.6675,8.105,0.899642857142857,1.596875,-1.69,1.78,"group_8133"
45.2025,45.1875,3.64214285714286,7.4025,-1,2.03,"group_8134"
13.89125,16.9125,0.945,1.54958333333333,1.22,1.64,"group_8135"
37.8025,41.025,2.91,6.32541666666667,1.09,2.17,"group_8136"
38.6075,36.07,12.2285714285714,6.86,-1.07,-1.78,"group_8137"
