"PRJNA252803__1","PRJNA252803__2","PRJNA529794__1","PRJNA529794__2","PRJNA252803_log2fc","PRJNA529794_log2fc","group_num"
8.435,8.77825,0.6355,1.069375,0.06,0.75,"group_12341"
8.903,11.29525,3.17521428571429,4.28141666666667,0.34,0.43,"group_12342"
19.279,18.49425,3.2745,8.616375,-0.06,1.4,"group_12343"
11.579,12.473,2.94028571428571,4.67295833333333,0.11,0.67,"group_12345"
19.299,22.20625,6.72871428571429,12.1113333333333,0.2,0.85,"group_12346"
8.6075,9.8075,6.24828571428571,10.95475,0.19,0.81,"group_12347"
109.9505,126.37825,0.00385714285714286,0.456458333333333,0.2,6.89,"group_12348"
146.2685,132.5225,0.853142857142857,0.0697083333333333,-0.14,-3.61,"group_12349"
12.49425,12.0205,0.723428571428571,0.904625,-0.06,0.32,"group_12352"
13.0805,10.08725,1.72742857142857,7.411875,-0.37,2.1,"group_12355"
180.65225,163.7255,22.8742142857143,45.049125,-0.14,0.98,"group_12356"
27.517,32.18175,1.25457142857143,1.87520833333333,0.23,0.58,"group_12357"
21.282,21.681875,1.76321428571429,3.80958333333333,0.03,1.11,"group_12358"
14.25525,16.38775,1.02007142857143,1.44104166666667,0.2,0.5,"group_12359"
5.6385,8.25175,0.0396428571428571,1.07604166666667,0.55,4.76,"group_12360"
25.962,23.0955,3.94192857142857,4.08704166666667,-0.17,0.05,"group_12361"
67.2115,57.73375,14.1874285714286,8.91483333333333,-0.22,-0.67,"group_12362"
73.01475,63.824,32.9301428571429,41.5687916666667,-0.19,0.34,"group_12364"
8.94075,10.423,0,0.287041666666667,0.22,Inf,"group_12365"
111.98825,116.581,42.7577142857143,62.52375,0.06,0.55,"group_12366"
64.0095,64.105,17.0992142857143,17.4553333333333,0,0.03,"group_12369"
72.1485,60,9.21485714285714,14.7209583333333,-0.27,0.68,"group_12370"
104.07875,89.136,4.07185714285714,8.98166666666667,-0.22,1.14,"group_12371"
46.28475,43.338,3.2575,4.98941666666667,-0.09,0.62,"group_12372"
274.48725,254.88725,20.2471428571429,33.3215416666667,-0.11,0.72,"group_12373"
16.05025,14.1875,0.7935,3.25391666666667,-0.18,2.04,"group_12374"
94.24,97.34325,5.78085714285714,6.128875,0.05,0.08,"group_12375"
8.5885,9.80925,2.61807142857143,3.774875,0.19,0.53,"group_12376"
38.299,36.179,8.22071428571429,10.4127916666667,-0.08,0.34,"group_12377"
82.602,80.85125,8.91285714285714,13.6189166666667,-0.03,0.61,"group_12378"
208.21275,214.64025,21.9873571428571,27.7803333333333,0.04,0.34,"group_12379"
9.304,11.592,0,0.474416666666667,0.32,Inf,"group_12380"
10.66425,14.8825,0.357,0.392625,0.48,0.14,"group_12381"
19.20725,19.9035,0.562857142857143,2.29554166666667,0.05,2.03,"group_12382"
50.21675,42.67975,3.97228571428571,4.82266666666667,-0.23,0.28,"group_12384"
257.2855,275.12325,77.6955,85.3807916666667,0.1,0.14,"group_12385"
464.402,491.68625,36.2640714285714,58.5394166666667,0.08,0.69,"group_12386"
33.866,34.96325,7.28435714285714,8.49504166666667,0.05,0.22,"group_12387"
21.1405,17.6215,1.97621428571429,3.963,-0.26,1,"group_12388"
601.9635,614.44175,59.5096428571429,68.5275416666667,0.03,0.2,"group_12389"
11.365,11.445,3.26778571428571,9.03345833333333,0.01,1.47,"group_12391"
141.30225,137.554,52.8837142857143,51.9377083333333,-0.04,-0.03,"group_12392"
11.12475,11.74125,0.0657142857142857,2.959,0.08,5.49,"group_12393"
99.762,118.91125,3.07432142857143,2.41154166666667,0.25,-0.35,"group_12394"
166.4415,152.78675,45.8210714285714,68.8315,-0.12,0.59,"group_12395"
33.26975,45.9995,45.8965714285714,75.219625,0.47,0.71,"group_12397"
42.76975,45.447,3.90635714285714,6.65216666666667,0.09,0.77,"group_12398"
11.46,13.56545,0.0810952380952381,0.510513888888889,0.24,2.65,"group_124"
74.14775,72.86025,1.1625,2.11629166666667,-0.03,0.86,"group_12400"
62.1675,63.86875,3.21528571428571,6.872,0.04,1.1,"group_12401"
8.42475,8.321,0,0.685416666666667,-0.02,Inf,"group_12402"
93.39925,86.2015,7.24021428571429,12.2795833333333,-0.12,0.76,"group_12403"
85.3285,88.08825,7.515,9.51375,0.05,0.34,"group_12404"
44.39225,33.7135,5.67371428571429,7.35191666666667,-0.4,0.37,"group_12405"
335.615,268.09875,9.40471428571429,13.995,-0.32,0.57,"group_12406"
64.9405,57.3095,18.6854285714286,13.9497083333333,-0.18,-0.42,"group_12407"
42.71575,38.69475,6.22992857142857,7.04704166666667,-0.14,0.18,"group_12408"
243.89075,218.31525,6.23807142857143,5.950375,-0.16,-0.07,"group_12409"
171.70525,164.5275,25.0247142857143,35.3727083333333,-0.06,0.5,"group_12410"
28.82075,22.25525,2.45707142857143,2.443875,-0.37,-0.01,"group_12411"
55.28725,49.48475,28.4885714285714,20.777375,-0.16,-0.46,"group_12412"
44.1045,44.19725,2.04321428571429,5.03316666666667,0,1.3,"group_12413"
33.887,34.7425,0.0910714285714286,0.262041666666667,0.04,1.52,"group_12414"
278.99225,220.93825,24.5775714285714,32.0504166666667,-0.34,0.38,"group_12415"
41.83925,38.25075,13.2930714285714,8.54408333333333,-0.13,-0.64,"group_12416"
127.11675,110.72,24.0389285714286,28.756375,-0.2,0.26,"group_12417"
60.59775,55.30675,15.6747142857143,20.9184583333333,-0.13,0.42,"group_12418"
21.0495,17.903,2.45371428571429,4.214,-0.23,0.78,"group_12419"
9.5765,10.028,0.415571428571429,0.564291666666667,0.07,0.44,"group_12420"
16.169,14.23425,1.47742857142857,0.723708333333333,-0.18,-1.03,"group_12421"
48.07175,41.891,3.09385714285714,0.9675,-0.2,-1.68,"group_12422"
536.971,464.403,50.8900714285714,72.6190833333333,-0.21,0.51,"group_12423"
14.36925,14.64125,0.676928571428571,1.624125,0.03,1.26,"group_12424"
206.368,251.13375,8.83492857142857,31.427,0.28,1.83,"group_12425"
24.47625,30.95475,20.1356428571429,19.8359583333333,0.34,-0.02,"group_12426"
21.39275,22.93525,3.57728571428571,7.71945833333333,0.1,1.11,"group_12427"
90.288,74.74375,18.9040714285714,20.5207916666667,-0.27,0.12,"group_12428"
74.28525,69.65275,21.8045714285714,27.9067083333333,-0.09,0.36,"group_12429"
44.4665,38.70325,8.22642857142857,12.8399583333333,-0.2,0.64,"group_12430"
12.604,12.0435,5.58421428571429,8.149625,-0.07,0.55,"group_12432"
22.2375,21.29125,5.63814285714286,11.27275,-0.06,1,"group_12433"
13.38225,10.99375,1.42557142857143,3.64804166666667,-0.28,1.36,"group_12434"
21.96,13.96175,0.662,1.673875,-0.65,1.34,"group_12435"
22.257,26.64675,0.997071428571429,3.51466666666667,0.26,1.82,"group_12436"
15.212,19.5965,1.86135714285714,3.62291666666667,0.37,0.96,"group_12437"
46.2325,40.38575,1.45185714285714,1.539,-0.2,0.08,"group_12438"
62.92775,48.4205,3.77839285714286,3.02216666666667,-0.38,-0.32,"group_12439"
16.1685,13.00125,1.18321428571429,1.91520833333333,-0.31,0.69,"group_1244"
19.57975,19.8945,3.59521428571429,4.91325,0.02,0.45,"group_12440"
55.1105,52.97525,6.27235714285714,7.83125,-0.06,0.32,"group_12441"
10.47975,9.37625,1.52214285714286,3.67904166666667,-0.16,1.27,"group_12442"
19.421,17.38375,3.33657142857143,4.833375,-0.16,0.53,"group_12443"
13.7595,16.89075,0.190571428571429,1.79566666666667,0.3,3.24,"group_12444"
69.32875,58.67925,32.448,31.33075,-0.24,-0.05,"group_12445"
35.29625,39.8655,0.0468571428571429,0.748458333333333,0.18,4,"group_12446"
217.234,205.042,24.3207142857143,22.4722083333333,-0.08,-0.11,"group_12447"
12.89925,10.71275,0.236285714285714,0.1220625,-0.27,-0.95,"group_12448"
54.15975,49.165,6.20685714285714,4.64983333333333,-0.14,-0.42,"group_12449"
13.241,12.51475,2.33203571428571,5.0113125,-0.08,1.1,"group_1245"
9.13475,12.954,6.00364285714286,11.707625,0.5,0.96,"group_12450"
12.32575,9.30525,2.66442857142857,4.59566666666667,-0.41,0.79,"group_12451"
30.89275,35.20425,3.68292857142857,9.61679166666667,0.19,1.38,"group_12452"
27.083,23.20275,2.59175,4.23791666666667,-0.22,0.71,"group_12453"
11.0425,10.75225,4.22735714285714,5.29091666666667,-0.04,0.32,"group_12454"
27.34325,26.1795,1.8485,4.48616666666667,-0.06,1.28,"group_12455"
34.9535,35.10475,4.28621428571429,7.91370833333333,0.01,0.88,"group_12456"
109.81875,105.147,3.89964285714286,5.85441666666667,-0.06,0.59,"group_12457"
7.398,8.5545,0.291035714285714,0.22103125,0.21,-0.4,"group_12458"
27.61575,27.9265,6.16007142857143,10.2375,0.02,0.73,"group_12459"
18.47025,28.618125,34.4892857142857,33.08975,0.63,-0.06,"group_1246"
22.209,20.75575,4.83528571428571,2.156625,-0.1,-1.16,"group_12460"
24.32875,21.68575,7.72107142857143,5.98283333333333,-0.17,-0.37,"group_12461"
30.55375,22.552,0.0232142857142857,0.815291666666667,-0.44,5.13,"group_12462"
48.95825,54.39525,14.2217857142857,17.25075,0.15,0.28,"group_12463"
27.299,29.95275,0.0437857142857143,0.457583333333333,0.13,3.39,"group_12464"
14.02925,7.11875,1.33371428571429,2.30945833333333,-0.98,0.79,"group_12465"
11.886,13.7815,0.805714285714286,2.7018125,0.21,1.75,"group_12466"
16.679,20.9315,0.869285714285714,2.67425,0.33,1.62,"group_12467"
6.81225,6.42675,0.498642857142857,2.383125,-0.08,2.26,"group_12468"
64.8285,72.43275,20.6255,33.7225416666667,0.16,0.71,"group_12469"
30.206625,39.122875,2.39228571428571,2.90115277777778,0.37,0.28,"group_1247"
17.12725,11.90225,0.529571428571429,0.824541666666667,-0.53,0.64,"group_12470"
9.9415,7.4905,0.891857142857143,2.766375,-0.41,1.63,"group_12471"
51.78575,53.766,3.38628571428571,5.5923125,0.05,0.72,"group_12472"
14.0375,16.82,0.6255,1.64595833333333,0.26,1.4,"group_12473"
165.559,160.94125,6.94357142857143,12.3462083333333,-0.04,0.83,"group_12474"
19.829,21.5295,12.8939285714286,13.1533333333333,0.12,0.03,"group_12475"
45.0635,48.57425,3.95157142857143,8.47266666666667,0.11,1.1,"group_12476"
39.163,52.72925,9.12171428571428,14.52225,0.43,0.67,"group_12477"
44.71675,43.19325,7.3905,15.3480416666667,-0.05,1.05,"group_12479"
36.8371666666667,33.8019166666667,4.62990476190476,8.29629166666667,-0.12,0.84,"group_1248"
9.2205,12.031,2.91514285714286,5.27645833333333,0.38,0.86,"group_12480"
27.81,28.1765,7.66878571428571,7.99525,0.02,0.06,"group_12481"
10.0025,10.85225,3.17421428571429,4.12104166666667,0.12,0.38,"group_12482"
16.363,11.53275,1.52085714285714,4.36645833333333,-0.5,1.52,"group_12483"
18.15175,27.638,0.111642857142857,1.95508333333333,0.61,4.13,"group_12484"
24.0005,24.023,4.38425,3.83033333333333,0,-0.19,"group_12488"
102.697,94.4295,4.18464285714286,7.12941666666667,-0.12,0.77,"group_12489"
25.37845,29.4409,1.35278571428571,4.76922916666667,0.21,1.82,"group_1249"
12.10775,10.41525,0.783142857142857,3.8725,-0.22,2.31,"group_12490"
24.448,18.8745,9.29678571428571,6.389875,-0.37,-0.54,"group_12492"
35.934,35.7925,13.1437857142857,10.7637916666667,-0.01,-0.29,"group_12493"
10.0625,9.50525,2.17242857142857,2.17010416666667,-0.08,0,"group_12494"
28.089,22.181,7.11692857142857,9.838375,-0.34,0.47,"group_12495"
11.89575,13.52425,1.45542857142857,2.32808333333333,0.19,0.68,"group_12496"
18.687,17.52575,1.13107142857143,2.922125,-0.09,1.37,"group_12497"
61.54975,54.92375,11.7236428571429,13.9828333333333,-0.16,0.25,"group_12498"
11.14525,14.4556875,3.19167857142857,5.41971875,0.38,0.76,"group_125"
12.62575,13.101375,1.22735714285714,1.5130625,0.05,0.3,"group_1250"
45.70525,41.79125,8.59678571428571,22.5820833333333,-0.13,1.39,"group_12500"
34.91,32.53275,10.2571428571429,9.93279166666667,-0.1,-0.05,"group_12501"
11.623,12.4595,3.51364285714286,10.9484583333333,0.1,1.64,"group_12502"
11.078,9.3665,0.983214285714286,1.129125,-0.24,0.2,"group_12503"
13.16525,10.0035,0.816428571428572,1.73875,-0.4,1.09,"group_12504"
11.62825,7.87,0.00135714285714286,0.314791666666667,-0.56,7.86,"group_12505"
34.2415,35.54375,0.498214285714286,3.1920625,0.05,2.68,"group_12507"
170.93375,163.1095,4.59903571428571,7.46627083333333,-0.07,0.7,"group_1251"
23.37975,20.95725,13.9894285714286,12.984625,-0.16,-0.11,"group_12510"
8.84575,7.16025,0.228,1.301,-0.3,2.51,"group_12511"
13.27075,18.69525,1.70942857142857,3.46875,0.49,1.02,"group_12513"
64.33625,59.4125,1.6075,3.21733333333333,-0.11,1,"group_12514"
16.989,14.792,3.52557142857143,6.36370833333333,-0.2,0.85,"group_12516"
7.12775,7.6305,0.180785714285714,0.637833333333333,0.1,1.82,"group_12517"
62.59875,64.39925,15.6277857142857,24.235875,0.04,0.63,"group_12518"
82.123,87.997,15.8321428571429,30.2074583333333,0.1,0.93,"group_12519"
46.344625,45.556,3.10228571428571,6.46504166666667,-0.02,1.06,"group_1252"
13.57625,11.43375,2.44957142857143,6.210875,-0.25,1.34,"group_12520"
29.22675,29.74425,0.652642857142857,2.14266666666667,0.03,1.72,"group_12521"
9.7315,10.1725,1.89864285714286,3.30120833333333,0.06,0.8,"group_12522"
67.04875,59.731,5.72271428571429,9.73929166666667,-0.17,0.77,"group_12523"
262.22325,209.66125,24.8477857142857,34.4112916666667,-0.32,0.47,"group_12524"
7.321,8.30625,6.17828571428571,10.5303333333333,0.18,0.77,"group_12525"
83.56225,82.78475,1.33314285714286,2.78895833333333,-0.01,1.06,"group_12526"
28.2435,26.25525,6.69671428571429,11.836375,-0.11,0.82,"group_12527"
12.472,15.3625,0.00342857142857143,1.2945,0.3,8.56,"group_12528"
14.19225,16.160625,7.69464285714286,21.2745,0.19,1.47,"group_1253"
36.38425,31.6305,5.75085714285714,10.2940416666667,-0.2,0.84,"group_12530"
14.38625,9.72675,0.063,1.95720833333333,-0.56,4.96,"group_12531"
29.02225,31.164,5.025,6.63008333333333,0.1,0.4,"group_1254"
19.20425,19.3385,0.753428571428571,1.64575,0.01,1.13,"group_1255"
8.64425,12.445625,0.0711666666666667,0.524416666666667,0.53,2.88,"group_1256"
31.5995,30.6775,6.87264285714286,17.8620833333333,-0.04,1.38,"group_1257"
11.95675,12.5064375,0.243321428571429,0.770840277777778,0.06,1.66,"group_1258"
14.09625,14.8725,4.385,4.52664583333333,0.08,0.05,"group_1259"
31.7700625,31.739,2.34996428571429,4.77783333333333,0,1.02,"group_126"
15.24,17.090625,0.629357142857143,3.52125,0.17,2.48,"group_1260"
11.6829166666667,15.01475,1.20698214285714,1.67910416666667,0.36,0.48,"group_1261"
19.16,19.42225,0.499880952380952,1.77004166666667,0.02,1.82,"group_1262"
11.95725,11.09325,0.0326428571428571,1.64091666666667,-0.11,5.65,"group_1263"
13.30475,15.3355,0.157666666666667,1.48158333333333,0.2,3.23,"group_1264"
24.7435,22.39775,1.4432,2.53488333333333,-0.14,0.81,"group_1265"
55.453,56.798125,1.22703571428571,2.00520833333333,0.03,0.71,"group_1266"
10.895625,12.5885,0.0850285714285714,0.476075,0.21,2.49,"group_1267"
47.241,59.864625,1.29307142857143,2.75433333333333,0.34,1.09,"group_1268"
78.62625,81.406,5.61335714285714,10.527125,0.05,0.91,"group_1269"
29.0135,29.569,2.41114285714286,4.74366666666667,0.03,0.98,"group_127"
47.83975,54.103,1.77167142857143,3.58229166666667,0.18,1.02,"group_1270"
11.2779375,12.176375,0.0213214285714286,0.687385416666667,0.11,5.01,"group_1271"
16.244625,19.61575,1.09575,2.10802083333333,0.27,0.94,"group_1272"
12.3179166666667,11.1838333333333,1.33739285714286,2.65735416666667,-0.14,0.99,"group_1273"
8.1425,9.30125,0.469142857142857,2.59620833333333,0.19,2.47,"group_1274"
111.6525,127.5005,51.2195,82.7512083333333,0.19,0.69,"group_1275"
17.483875,18.834125,2.12657142857143,4.45983333333333,0.11,1.07,"group_1277"
32.049125,24.85,2.19821428571429,4.37178125,-0.37,0.99,"group_1278"
12.85425,16.006,0.444142857142857,1.06386111111111,0.32,1.26,"group_1279"
16.556,14.9325,0.932964285714286,2.85404166666667,-0.15,1.61,"group_128"
8.9525,10.9035,6.03114285714286,8.06120833333333,0.28,0.42,"group_1280"
40.167625,44.588875,2.5177619047619,2.86206944444444,0.15,0.18,"group_1281"
10.986875,13.75525,1.22752380952381,2.83369444444444,0.32,1.21,"group_1282"
11.46,13.4205833333333,1.67357142857143,4.97368055555556,0.23,1.57,"group_1283"
8.14675,8.733,3.56242857142857,6.96673611111111,0.1,0.97,"group_1284"
7.644,12.29175,4.88835714285714,4.66504166666667,0.69,-0.07,"group_1285"
95.2925,98.64475,8.72309523809524,17.0065277777778,0.05,0.96,"group_1286"
7.77525,7.49275,0.637535714285714,1.12875,-0.05,0.82,"group_1287"
18.645375,26.86625,11.8543928571429,30.4259166666667,0.53,1.36,"group_1288"
22.5325,24.5425,2.46771428571429,5.41625,0.12,1.13,"group_1289"
22.188,23.197,2.31121428571429,1.56966666666667,0.06,-0.56,"group_1290"
23.32375,26.6255,8.40532142857143,15.5965833333333,0.19,0.89,"group_1291"
12.0585,14.91425,1.27992857142857,2.6895,0.31,1.07,"group_1292"
12.2305,9.192,0.0408214285714286,1.0950625,-0.41,4.75,"group_1293"
10.475125,12.763875,0.315547619047619,1.91145833333333,0.29,2.6,"group_1294"
22.64375,22.5165,5.28721428571429,8.14529166666667,-0.01,0.62,"group_1295"
26.84575,29.85175,4.23660714285714,11.1195,0.15,1.39,"group_1296"
33.60625,30.86275,4.6355,5.08395833333333,-0.12,0.13,"group_1297"
75.04075,72.423,6.41085714285714,15.3009166666667,-0.05,1.26,"group_1298"
48.42725,48.10275,4.30842857142857,10.7568333333333,-0.01,1.32,"group_1299"
30.4356388888889,30.4854722222222,1.26509183673469,2.45860714285714,0,0.96,"group_13"
24.39075,26.13075,4.80407142857143,10.1975,0.1,1.09,"group_1300"
24.39075,26.13075,4.80407142857143,10.1975,0.1,1.09,"group_1301"
17.837,17.18625,1.48542857142857,2.8181875,-0.05,0.92,"group_1302"
9.283,11.2685,0.100464285714286,2.72310416666667,0.28,4.76,"group_1303"
48.69075,52.613,0.633,1.69820833333333,0.11,1.42,"group_1304"
8.047,11.701,0.790119047619048,2.143125,0.54,1.44,"group_1305"
13.81625,17.13575,6.82392857142857,13.182125,0.31,0.95,"group_1306"
12.14275,11.41925,0.476357142857143,2.06833333333333,-0.09,2.12,"group_1307"
8.81975,12.811,0.00453571428571429,0.397958333333333,0.54,6.46,"group_1308"
11.69225,13.11625,1.51185714285714,3.80766666666667,0.17,1.33,"group_1309"
21.21425,21.38575,2.77361904761905,5.57259722222222,0.01,1.01,"group_132"
19.304625,19.472625,3.72885714285714,7.31360416666667,0.01,0.97,"group_133"
37.7078333333333,36.63075,0.987026785714286,2.43759375,-0.04,1.3,"group_134"
16.88775,20.51259375,0.160436507936508,1.00324074074074,0.28,2.64,"group_135"
76.29575,78.7143333333333,4.77464285714286,7.92647916666667,0.05,0.73,"group_1358"
12.6573333333333,12.7438333333333,0.111642857142857,1.88979166666667,0.01,4.08,"group_1360"
49.01125,47.57125,3.86028571428571,10.4133333333333,-0.04,1.43,"group_1361"
20.3055625,21.0636875,1.31525,2.83841666666667,0.05,1.11,"group_1362"
26.8445,31.992875,4.39788095238095,10.4880972222222,0.25,1.25,"group_1363"
80.657375,83.626875,3.54560714285714,5.46129166666667,0.05,0.62,"group_1364"
9.7365,11.87875,0.265375,0.84,0.29,1.66,"group_1366"
21.67175,22.2495833333333,4.2365,9.15758333333333,0.04,1.11,"group_1367"
16.28475,19.41925,6.50457142857143,11.1803333333333,0.25,0.78,"group_1368"
11.2930833333333,14.24675,0.271880952380952,1.35897222222222,0.34,2.32,"group_1369"
12.212625,12.32325,1.37271428571429,1.40270833333333,0.01,0.03,"group_1370"
11.926625,14.29225,0.875357142857143,3.80070833333333,0.26,2.12,"group_1371"
77.09525,81.346125,6.56064285714286,15.4689166666667,0.08,1.24,"group_1372"
26.55325,28.809375,13.9259285714286,15.384625,0.12,0.14,"group_1373"
22.96125,18.14375,4.07114285714286,5.05195833333333,-0.34,0.31,"group_1374"
38.58975,34.621,0.00480952380952381,0.371638888888889,-0.16,6.27,"group_1375"
12.353,12.369875,1.51885714285714,1.07689583333333,0,-0.5,"group_1376"
57.7415,59.503,2.57507142857143,5.88041666666667,0.04,1.19,"group_1377"
15.091,15.44275,2.67985714285714,8.37695833333333,0.03,1.64,"group_1378"
15.61375,15.93125,3.11214285714286,8.966625,0.03,1.53,"group_1379"
34.0147,37.9173,1.15635714285714,3.6165625,0.16,1.65,"group_138"
10.72775,13.911625,0.4456,1.85140833333333,0.37,2.05,"group_1380"
16.072125,13.204625,2.22221428571429,2.83391666666667,-0.28,0.35,"group_1381"
46.885,48.439,10.211,15.0069166666667,0.05,0.56,"group_1382"
8.15825,8.729375,1.74728571428571,0.986791666666667,0.1,-0.82,"group_1383"
11.62625,8.6215,0.378785714285714,0.570791666666667,-0.43,0.59,"group_1384"
21.3355,22.310375,1.55942857142857,1.70266666666667,0.06,0.13,"group_1385"
12.75525,8.08725,0.704785714285714,1.68716666666667,-0.66,1.26,"group_1386"
149.692,155.38775,29.2906071428571,48.537375,0.05,0.73,"group_1387"
10.6225,13.39525,2.23189285714286,5.061125,0.33,1.18,"group_1388"
12.704,13.6025,2.19278571428571,1.97626388888889,0.1,-0.15,"group_1389"
12.79225,11.5615,1.10466666666667,2.59344444444444,-0.15,1.23,"group_139"
13.20925,15.45425,0.419357142857143,2.7290625,0.23,2.7,"group_1390"
8.87575,10.74075,0.616785714285714,3.11520833333333,0.28,2.34,"group_1391"
11.145625,9.1725,0.26225,0.414145833333333,-0.28,0.66,"group_1392"
17.7615,19.577375,13.5925714285714,20.3696666666667,0.14,0.58,"group_1393"
7.06425,10.0415,1.38228571428571,3.06516666666667,0.51,1.15,"group_1394"
53.288,53.605125,6.53314285714286,7.49829166666667,0.01,0.2,"group_1395"
33.7311666666667,33.93275,0.376785714285714,1.14239166666667,0.01,1.6,"group_1396"
9.41625,12.898,4.81278571428571,8.099375,0.45,0.75,"group_1397"
10.7495,8.1995,5.20242857142857,6.73220833333333,-0.39,0.37,"group_1398"
6.605,6.648,3.674,7.79533333333333,0.01,1.09,"group_1399"
10.12875,13.8075,1.43034285714286,1.95764166666667,0.45,0.45,"group_14"
9.11358333333333,9.39391666666667,1.26369047619048,2.57080555555556,0.04,1.02,"group_140"
43.5705,37.964625,1.52702857142857,4.586725,-0.2,1.59,"group_1401"
8.17875,11.72325,0.438321428571429,1.70677083333333,0.52,1.96,"group_1402"
7.27175,8.95525,0.69725,1.629625,0.3,1.22,"group_1403"
6.24275,9.643,1.26219047619048,3.1025,0.63,1.3,"group_1404"
22.2685,23.2815,1.2325,2.831875,0.06,1.2,"group_1405"
28.41375,25.945,3.02342857142857,7.27945833333333,-0.13,1.27,"group_1406"
11.7221666666667,15.67775,1.28864285714286,2.56791666666667,0.42,0.99,"group_141"
166.137625,179.306875,6.29030952380952,13.9585972222222,0.11,1.15,"group_142"
52.7219166666667,59.6411666666667,1.83664285714286,1.83338333333333,0.18,0,"group_143"
22.299,21.772125,10.0628928571429,14.8131666666667,-0.03,0.56,"group_144"
17.2349166666667,20.37225,1.63460714285714,6.17566666666667,0.24,1.92,"group_1458"
49.281,57.60875,3.5985,4.38695833333333,0.23,0.29,"group_14583"
8.807,8.30125,0.608785714285714,1.60858333333333,-0.09,1.4,"group_14584"
57.3985,49.48475,4.288,7.78858333333333,-0.21,0.86,"group_14585"
354.5865,225.64175,15.6350714285714,5.15179166666667,-0.65,-1.6,"group_14587"
341.5385,323.26975,17.6690714285714,37.7572916666667,-0.08,1.1,"group_14588"
38.81475,31.434,1.16192857142857,2.771375,-0.3,1.25,"group_14589"
43.7509166666667,49.0988333333333,2.49597619047619,6.50426388888889,0.17,1.38,"group_1459"
43.74075,40.538,15.775,13.0930833333333,-0.11,-0.27,"group_14590"
141.32875,114.4335,6.17664285714286,13.484875,-0.3,1.13,"group_14591"
34.69225,27.39375,5.43285714285714,4.060875,-0.34,-0.42,"group_14592"
172.0205,179.33425,150.057,214.09825,0.06,0.51,"group_14593"
150.12675,142.2135,41.3683571428571,59.1364583333333,-0.08,0.52,"group_14594"
265.6545,244.29175,1.2335,1.038625,-0.12,-0.25,"group_14595"
376.892,375.1355,35.1625,49.0115,-0.01,0.48,"group_14596"
28.76275,26.23525,0.262214285714286,6.49975,-0.13,4.63,"group_14597"
45.51225,48.8865,7.11714285714286,8.01379166666667,0.1,0.17,"group_14598"
29.97725,30.01625,14.6581428571429,13.5950833333333,0,-0.11,"group_14599"
18.3135,16.40425,0.424642857142857,1.5945,-0.16,1.91,"group_1460"
42.37025,43.30425,9.28828571428572,12.7384166666667,0.03,0.46,"group_14600"
50.38625,43.09475,19.1426428571429,20.9742083333333,-0.23,0.13,"group_14601"
113.19975,70.062,20.224,4.391125,-0.69,-2.2,"group_14602"
22.666,16.4945,6.89071428571429,4.295,-0.46,-0.68,"group_14603"
14.7635,15.99725,5.606,9.1655,0.12,0.71,"group_14604"
73.34375,62.8915,5.00778571428571,2.67545833333333,-0.22,-0.9,"group_14605"
80.74875,82.89175,26.7914285714286,39.6204583333333,0.04,0.56,"group_14607"
44.68525,54.4305,0.299857142857143,1.66483333333333,0.28,2.47,"group_14608"
27.087,28.65625,2.56892857142857,5.53825,0.08,1.11,"group_14609"
107.23725,110.9885,2.60864285714286,11.7891388888889,0.05,2.18,"group_1461"
113.134,98.48625,9.68928571428571,17.1738333333333,-0.2,0.83,"group_14610"
55.2285,55.2125,6.64735714285714,22.7097083333333,0,1.77,"group_14611"
41.55275,36.978,13.2293571428571,15.5713333333333,-0.17,0.24,"group_14612"
29.28,29.9585,14.3586428571429,15.403125,0.03,0.1,"group_14613"
12.04125,10.79425,0.107357142857143,0.846791666666667,-0.16,2.98,"group_14614"
97.6125,71.68675,10.3670714285714,22.07475,-0.45,1.09,"group_14615"
65.5845,65.6855,6.12142857142857,6.890375,0,0.17,"group_14616"
245.98425,285.04475,57.5455714285714,66.9246666666667,0.21,0.22,"group_14617"
203.81625,184.08425,22.9955,37.5522916666667,-0.15,0.71,"group_14618"
144.201,139.66125,46.7228571428571,48.639375,-0.05,0.06,"group_14619"
14.069,13.1598125,0.554142857142857,0.852354166666667,-0.1,0.62,"group_1462"
27.6875,25.8255,4.4505,7.52675,-0.1,0.76,"group_14620"
1065.64225,1081.539,126.154785714286,199.132541666667,0.02,0.66,"group_14621"
54.83175,39.9365,5.75635714285714,10.3877083333333,-0.46,0.85,"group_14622"
47.545,45.675,2.02257142857143,1.96570833333333,-0.06,-0.04,"group_14623"
21.76575,27.4225,0.871785714285714,1.04720833333333,0.33,0.26,"group_14625"
111.60675,117.43075,1.88803571428571,4.59620833333333,0.07,1.28,"group_14626"
77.17975,81.3755,4.74021428571429,10.8165416666667,0.08,1.19,"group_14627"
171.71,166.324,41.0791428571429,43.13975,-0.05,0.07,"group_14628"
28.596,28.7205,9.27035714285714,3.445,0.01,-1.43,"group_14629"
8.4045,9.28175,1.67460714285714,4.65489583333333,0.14,1.47,"group_1463"
22.278,21.30325,4.69878571428571,3.23029166666667,-0.06,-0.54,"group_14631"
48.8545,46.46025,3.22092857142857,1.362875,-0.07,-1.24,"group_14632"
34.4165,35.72675,1.27521428571429,2.99170833333333,0.05,1.23,"group_14633"
15.71125,15.219,0.426357142857143,0.834645833333333,-0.05,0.97,"group_14635"
