Group,PRJNA529794_logFC,PRJNA529794_logCPM,PRJNA529794_LR,PRJNA529794_PValue,PRJNA529794_gene_names
group_11915,1.68051330377249,7.6979503612467,6.11665086151722,0.0133914284122731,REEP2
group_11918,2.0229932340083,9.01313481851243,4.5318188355995,0.0332702394740083,HAP1
group_11923,1.97776707988257,6.8182206352116,6.45297481244065,0.0110766725546499,ABI2
group_11924,1.94575290388068,9.94132639767039,13.4878143244357,0.000240117725553233,PCBP1
group_11925,-2.792445114532,5.57565441944643,6.97740801722879,0.00825450759974299,SDC2
group_11935,-1.57071359757702,5.69581815537499,3.87018735764122,0.0491510343791723,RCAS1
group_11936,-4.77368868722103,5.03806888928005,12.6350987975177,0.000378571203636844,SAMTR
group_1194,-2.19123150921953,6.23318612876259,8.70364146443809,0.00317575004913413,DEN5A|DEN5B
group_11947,1.51730373414703,10.1926025649347,6.8970192486784,0.00863395850428059,PRDX5
group_11957,3.84594403570997,7.69605682357003,10.7876946968792,0.00102177051433013,APT
group_11958,-2.56817174311339,6.55791164402325,14.9937904506631,0.000107865529023156,UBQL1
group_11962,3.03086859028686,6.98280224297381,7.86598967165082,0.00503732481508801,MED31
group_11986,1.74164246519594,6.45453502290965,6.08586130994048,0.0136267918059345,OTUB2
group_11987,-5.12020262800555,5.40147557724437,9.33630821720293,0.00224657653698886,NEK7
group_11990,-2.84990008711278,6.0372658734012,8.33294721014181,0.00389324451834475,GATM
group_11993,1.88582035642779,8.133007931295,6.27756499430107,0.0122276000879201,NOP53
group_11998,2.28920198987022,7.9112330494658,5.3156029477089,0.0211352786284481,T2AG
group_12002,4.51539981627626,9.43517160629488,14.2126797057982,0.000163266659371299,PENK
group_12009,1.7146036716351,6.58859125113574,4.02495563489351,0.0448317989687379,DBLOH
group_1201,1.98653615066068,6.68509570440886,6.06978925536657,0.0137513367251974,DDX50|DDX21
group_12015,-5.07818681838182,5.50608000769629,12.7429397752655,0.000357355560186946,S35F1
group_12019,-4.37841522121496,4.83163659793367,9.46604565471221,0.00209310085896074,RBM45
group_12036,1.76567241763773,5.30959118678058,5.3625321621476,0.0205738796766397,WDR92
group_12043,2.16076664016728,6.40738973141254,4.79915534277206,0.0284736933357292,MED15
group_12049,1.52468483972335,5.52684266072472,5.51406085645985,0.018864198904154,NIT2
group_12051,-1.41784257127476,6.24969672134001,4.34820800548912,0.0370479090567807,ADIP
group_12055,1.65594247118584,6.78265333011372,4.9516134554517,0.0260663310320953,CI040
group_12056,1.58786658274403,6.45394783946534,4.84827080716301,0.0276738619417717,OTUB2
group_12065,-1.82246252956351,5.74951715381344,4.40245152143666,0.0358873073705823,SPCS3
group_12067,-2.3386626246812,6.65540060062073,9.35521131209959,0.00222352330905539,MAGE1
group_12077,-2.79252350044841,7.52238705464603,10.9608439224573,0.00093057425946591,LY6E
group_12079,-2.38652619024832,7.03166744490253,10.2355145646166,0.00137762176553167,STX7
group_12081,1.58167816333402,7.50694520529209,3.90434493693929,0.0481613996308234,AUHM
group_12093,-4.44264643090504,4.87646957786988,11.319723644804,0.000766881257934327,WNK1
